school_name,hensachi,school_type,gender,gakka,location,prefecture,prefecture_ja
神戸商業高校,52,県立,共学,会計,神戸市垂水区,hyogo,兵庫県
西宮北高校,52,県立,共学,普通,西宮市,hyogo,兵庫県
姫路工業高校,52,県立,共学,機械,姫路市,hyogo,兵庫県
宝塚北高校,52,県立,共学,演劇,宝塚市,hyogo,兵庫県
日高高校,51,県立,共学,看護,豊岡市,hyogo,兵庫県
姫路工業高校,51,県立,共学,デザイン,姫路市,hyogo,兵庫県
明石西高校,51,県立,共学,普通,明石市,hyogo,兵庫県
網干高校,51,県立,共学,普通,姫路市網干区,hyogo,兵庫県
加古川南高校,50,県立,共学,総合,加古川市,hyogo,兵庫県
香寺高校,50,県立,共学,総合,姫路市,hyogo,兵庫県
高砂南高校,50,県立,共学,普通,高砂市,hyogo,兵庫県
姫路工業高校,50,県立,共学,工業化学,姫路市,hyogo,兵庫県
舞子高校,50,県立,共学,環境防災,神戸市垂水区,hyogo,兵庫県
北条高校,50,県立,共学,普通,加西市,hyogo,兵庫県
有馬高校,50,県立,共学,総合,三田市,hyogo,兵庫県
高砂高校,49,県立,共学,普通,高砂市,hyogo,兵庫県
社高校,49,県立,共学,普通,加東市,hyogo,兵庫県
神戸甲北高校,49,県立,共学,総合,神戸市北区,hyogo,兵庫県
神戸高塚高校,49,県立,共学,普通,神戸市西区,hyogo,兵庫県
生野高校,49,県立,共学,普通/観光グローバル類型,朝来市,hyogo,兵庫県
川西北陵高校,49,県立,共学,普通,川西市,hyogo,兵庫県
太子高校,49,県立,共学,総合,揖保郡太子町,hyogo,兵庫県
柏原高校,49,県立,共学,普通,丹波市,hyogo,兵庫県
姫路商業高校,49,県立,共学,商業,姫路市,hyogo,兵庫県
兵庫県立農業高校,49,県立,共学,食品科学,加古川市,hyogo,兵庫県
三田西陵高校,48,県立,共学,普通,三田市,hyogo,兵庫県
西宮今津高校,48,県立,共学,総合,西宮市,hyogo,兵庫県
赤穂高校,48,県立,共学,普通,赤穂市,hyogo,兵庫県
淡路三原高校,48,県立,共学,普通,南あわじ市,hyogo,兵庫県
尼崎小田高校,48,県立,共学,普通,尼崎市,hyogo,兵庫県
兵庫県立農業高校,48,県立,共学,動物科学,加古川市,hyogo,兵庫県
兵庫工業高校,48,県立,共学,デザイン,神戸市兵庫区,hyogo,兵庫県
兵庫工業高校,48,県立,共学,情報技術,神戸市兵庫区,hyogo,兵庫県
兵庫工業高校,48,県立,共学,都市環境工学,神戸市兵庫区,hyogo,兵庫県
明石南高校,48,県立,共学,総合,明石市,hyogo,兵庫県
山崎高校,47,県立,共学,普通,宍粟市,hyogo,兵庫県
篠山鳳鳴高校,47,県立,共学,普通,篠山市,hyogo,兵庫県
社高校,47,県立,共学,体育,加東市,hyogo,兵庫県
津名高校,47,県立,共学,普通,淡路市,hyogo,兵庫県
姫路工業高校,47,県立,共学,溶接,姫路市,hyogo,兵庫県
兵庫県立農業高校,47,県立,共学,園芸,加古川市,hyogo,兵庫県
兵庫工業高校,47,県立,共学,機械工学,神戸市兵庫区,hyogo,兵庫県
兵庫工業高校,47,県立,共学,建築,神戸市兵庫区,hyogo,兵庫県
兵庫工業高校,47,県立,共学,総合理化学,神戸市兵庫区,hyogo,兵庫県
兵庫工業高校,47,県立,共学,電気工学,神戸市兵庫区,hyogo,兵庫県
宝塚高校,47,県立,共学,普通,宝塚市,hyogo,兵庫県
龍野北高校,47,県立,共学,総合福祉,たつの市,hyogo,兵庫県
龍野北高校,47,県立,共学,電気情報システム,たつの市,hyogo,兵庫県
伊丹西高校,46,県立,共学,普通,伊丹市,hyogo,兵庫県
三木北高校,46,県立,共学,普通,三木市,hyogo,兵庫県
社高校,46,県立,共学,生活科学,加東市,hyogo,兵庫県
神戸商業高校,46,県立,共学,商業,神戸市垂水区,hyogo,兵庫県
西宮南高校,46,県立,共学,普通,西宮市,hyogo,兵庫県
西脇工業高校,46,県立,共学,総合技術,西脇市,hyogo,兵庫県
西脇高校,46,県立,共学,生活情報,西脇市,hyogo,兵庫県
武庫荘総合高校,46,県立,共学,総合,尼崎市,hyogo,兵庫県
兵庫県立農業高校,46,県立,共学,生物工学,加古川市,hyogo,兵庫県
兵庫県立農業高校,46,県立,共学,農業環境工学,加古川市,hyogo,兵庫県
豊岡総合高校,46,県立,共学,総合,豊岡市,hyogo,兵庫県
有馬高校,46,県立,共学,人と自然,三田市,hyogo,兵庫県
三木東高校,45,県立,共学,総合,三木市,hyogo,兵庫県
飾磨工業高校,45,県立,共学,エネルギー環境工学,姫路市飾磨区,hyogo,兵庫県
