school_name,hensachi,school_type,gender,gakka,location,prefecture,prefecture_ja,area_code,daynight_ratio
呉宮原高校,57,県立,共学,普通,呉市,hiroshima,広島県,34202,98.81559
広島皆実高校,57,県立,共学,衛生看護,広島市南区,hiroshima,広島県,34103,112.29191
広島観音高校,57,県立,共学,総合,広島市西区,hiroshima,広島県,34104,99.39506
大門高校,57,県立,共学,理数,福山市,hiroshima,広島県,34207,100.0185
尾道東高校,57,県立,共学,国際教養,尾道市,hiroshima,広島県,34205,100.39026
尾道東高校,57,県立,共学,普通,尾道市,hiroshima,広島県,34205,100.39026
賀茂高校,55,県立,共学,普通,東広島市,hiroshima,広島県,34212,99.23175
三原高校,55,県立,共学,普通,三原市,hiroshima,広島県,34204,100.03638
大門高校,55,県立,共学,普通,福山市,hiroshima,広島県,34207,100.0185
神辺旭高校,54,県立,共学,普通,福山市,hiroshima,広島県,34207,100.0185
五日市高校,53,県立,共学,普通,広島市佐伯区,hiroshima,広島県,34108,83.87333
高陽高校,53,県立,共学,普通,広島市安佐北区,hiroshima,広島県,34106,87.20848
安芸南高校,52,県立,共学,普通,広島市安芸区,hiroshima,広島県,34107,82.79334
三次高校,51,県立,共学,普通,三次市,hiroshima,広島県,34209,101.53129
総合技術高校,51,県立,共学,環境設備,三原市,hiroshima,広島県,34204,100.03638
総合技術高校,51,県立,共学,情報技術,三原市,hiroshima,広島県,34204,100.03638
総合技術高校,51,県立,共学,食デザイン,三原市,hiroshima,広島県,34204,100.03638
総合技術高校,51,県立,共学,人間福祉,三原市,hiroshima,広島県,34204,100.03638
総合技術高校,51,県立,共学,電子機械,三原市,hiroshima,広島県,34204,100.03638
忠海高校,51,県立,共学,普通,竹原市,hiroshima,広島県,34203,97.40029
安芸府中高校,50,県立,共学,国際,安芸郡府中町,hiroshima,広島県,,
安芸府中高校,50,県立,共学,普通,安芸郡府中町,hiroshima,広島県,,
呉商業高校,50,県立,共学,情報ビジネス,呉市,hiroshima,広島県,34202,98.81559
庄原格致高校,50,県立,共学,医療・教職,庄原市,hiroshima,広島県,34210,101.15405
庄原格致高校,50,県立,共学,普通,庄原市,hiroshima,広島県,34210,101.15405
福山葦陽高校,50,県立,共学,普通,福山市,hiroshima,広島県,34207,100.0185
福山明王台高校,50,県立,共学,普通,福山市,hiroshima,広島県,34207,100.0185
広島商業高校,49,県立,共学,情報ビジネス,広島市中区,hiroshima,広島県,34101,172.10261
高陽東高校,49,県立,共学,総合,広島市安佐北区,hiroshima,広島県,34106,87.20848
海田高校,48,県立,共学,家政,安芸郡海田町,hiroshima,広島県,,
広島工業高校,48,県立,共学,化学工学,広島市南区,hiroshima,広島県,34103,112.29191
広島工業高校,48,県立,共学,機械,広島市南区,hiroshima,広島県,34103,112.29191
広島工業高校,48,県立,共学,建築,広島市南区,hiroshima,広島県,34103,112.29191
広島工業高校,48,県立,共学,電気,広島市南区,hiroshima,広島県,34103,112.29191
広島工業高校,48,県立,共学,土木,広島市南区,hiroshima,広島県,34103,112.29191
総合技術高校,48,県立,共学,現代ビジネス,三原市,hiroshima,広島県,34204,100.03638
竹原高校,48,県立,共学,普通,竹原市,hiroshima,広島県,34203,97.40029
神辺旭高校,47,県立,共学,体育,福山市,hiroshima,広島県,34207,100.0185
西条農業高校,47,県立,共学,園芸,東広島市,hiroshima,広島県,34212,99.23175
西条農業高校,47,県立,共学,食品科学,東広島市,hiroshima,広島県,34212,99.23175
西条農業高校,47,県立,共学,生活,東広島市,hiroshima,広島県,34212,99.23175
西条農業高校,47,県立,共学,生物工学,東広島市,hiroshima,広島県,34212,99.23175
西条農業高校,47,県立,共学,畜産,東広島市,hiroshima,広島県,34212,99.23175
西条農業高校,47,県立,共学,農業機械,東広島市,hiroshima,広島県,34212,99.23175
西条農業高校,47,県立,共学,緑地土木,東広島市,hiroshima,広島県,34212,99.23175
廿日市西高校,47,県立,共学,普通,廿日市市,hiroshima,広島県,34213,90.30164
戸手高校,46,県立,共学,総合,福山市,hiroshima,広島県,34207,100.0185
竹原高校,46,県立,共学,商業,竹原市,hiroshima,広島県,34203,97.40029
尾道商業高校,46,県立,共学,情報ビジネス,尾道市,hiroshima,広島県,34205,100.39026
可部高校,45,県立,共学,普通,広島市安佐北区,hiroshima,広島県,34106,87.20848
呉工業高校,45,県立,共学,機械,呉市,hiroshima,広島県,34202,98.81559
呉工業高校,45,県立,共学,材料工学,呉市,hiroshima,広島県,34202,98.81559
呉工業高校,45,県立,共学,電気,呉市,hiroshima,広島県,34202,98.81559
呉工業高校,45,県立,共学,電子機械,呉市,hiroshima,広島県,34202,98.81559
世羅高校,45,県立,共学,普通,世羅郡世羅町,hiroshima,広島県,,
油木高校,45,県立,共学,普通,神石郡神石高原町,hiroshima,広島県,,
因島高校,44,県立,共学,総合,尾道市,hiroshima,広島県,34205,100.39026
広島皆実高校,44,県立,共学,体育,広島市南区,hiroshima,広島県,34103,112.29191
三原東高校,44,県立,共学,普通,三原市,hiroshima,広島県,34204,100.03638
三次青陵高校,43,県立,共学,総合,三次市,hiroshima,広島県,34209,101.53129
日彰館高校,43,県立,共学,普通,三次市,hiroshima,広島県,34209,101.53129
安西高校,42,県立,共学,普通,広島市安佐南区,hiroshima,広島県,34105,87.74865
河内高校,42,県立,共学,普通,東広島市,hiroshima,広島県,34212,99.23175
宮島工業高校,42,県立,共学,インテリア,廿日市市,hiroshima,広島県,34213,90.30164
宮島工業高校,42,県立,共学,機械,廿日市市,hiroshima,広島県,34213,90.30164
宮島工業高校,42,県立,共学,建築,廿日市市,hiroshima,広島県,34213,90.30164
宮島工業高校,42,県立,共学,情報技術,廿日市市,hiroshima,広島県,34213,90.30164
宮島工業高校,42,県立,共学,素材システム,廿日市市,hiroshima,広島県,34213,90.30164
宮島工業高校,42,県立,共学,電気,廿日市市,hiroshima,広島県,34213,90.30164
黒瀬高校,42,県立,共学,普通,東広島市,hiroshima,広島県,34212,99.23175
神辺高校,42,県立,共学,総合,福山市,hiroshima,広島県,34207,100.0185
府中東高校,42,県立,共学,普通,府中市,hiroshima,広島県,13206,94.39783
府中東高校,42,県立,共学,普通,府中市,hiroshima,広島県,34208,103.34922
福山工業高校,42,県立,共学,機械,福山市,hiroshima,広島県,34207,100.0185
福山工業高校,42,県立,共学,建築,福山市,hiroshima,広島県,34207,100.0185
福山工業高校,42,県立,共学,工業化学,福山市,hiroshima,広島県,34207,100.0185
福山工業高校,42,県立,共学,染織システム,福山市,hiroshima,広島県,34207,100.0185
福山工業高校,42,県立,共学,電気,福山市,hiroshima,広島県,34207,100.0185
福山工業高校,42,県立,共学,電子機械,福山市,hiroshima,広島県,34207,100.0185
賀茂北高校,41,県立,共学,普通,東広島市,hiroshima,広島県,34212,99.23175
吉田高校,41,県立,共学,アグリビジネス,安芸高田市,hiroshima,広島県,34214,101.24457
吉田高校,41,県立,共学,探究,安芸高田市,hiroshima,広島県,34214,101.24457
熊野高校,41,県立,共学,普通,安芸郡熊野町,hiroshima,広島県,,
御調高校,41,県立,共学,普通,尾道市,hiroshima,広島県,34205,100.39026
向原高校,41,県立,共学,普通,安芸高田市,hiroshima,広島県,34214,101.24457
黒瀬高校,41,県立,共学,福祉,東広島市,hiroshima,広島県,34212,99.23175
庄原実業高校,41,県立,共学,環境工学,庄原市,hiroshima,広島県,34210,101.15405
庄原実業高校,41,県立,共学,食品工学,庄原市,hiroshima,広島県,34210,101.15405
庄原実業高校,41,県立,共学,生活科学,庄原市,hiroshima,広島県,34210,101.15405
庄原実業高校,41,県立,共学,生物生産学,庄原市,hiroshima,広島県,34210,101.15405
世羅高校,41,県立,共学,農業経営,世羅郡世羅町,hiroshima,広島県,,
瀬戸田高校,41,県立,共学,普通,尾道市,hiroshima,広島県,34205,100.39026
西城紫水高校,41,県立,共学,普通,庄原市,hiroshima,広島県,34210,101.15405
府中東高校,41,県立,共学,インテリア,府中市,hiroshima,広島県,13206,94.39783
府中東高校,41,県立,共学,インテリア,府中市,hiroshima,広島県,34208,103.34922
府中東高校,41,県立,共学,都市システム,府中市,hiroshima,広島県,13206,94.39783
府中東高校,41,県立,共学,都市システム,府中市,hiroshima,広島県,34208,103.34922
豊田高校,41,県立,共学,普通,東広島市,hiroshima,広島県,34212,99.23175
加計高校,40,県立,共学,普通,山県郡安芸太田町,hiroshima,広島県,,
上下高校,40,県立,共学,普通,府中市,hiroshima,広島県,13206,94.39783
上下高校,40,県立,共学,普通,府中市,hiroshima,広島県,34208,103.34922
世羅高校,40,県立,共学,生活福祉,世羅郡世羅町,hiroshima,広島県,,
千代田高校,40,県立,共学,普通,山県郡北広島町,hiroshima,広島県,,
大崎海星高校,40,県立,共学,普通,豊田郡大崎上島町,hiroshima,広島県,,
大竹高校,40,県立,共学,総合,大竹市,hiroshima,広島県,34211,103.59591
東城高校,40,県立,共学,普通,庄原市,hiroshima,広島県,34210,101.15405
福山商業高校,40,県立,共学,情報ビジネス,福山市,hiroshima,広島県,34207,100.0185
音戸高校,39,県立,共学,普通,呉市,hiroshima,広島県,34202,98.81559
加計高校芸北分校,39,県立,共学,普通,山県郡北広島町,hiroshima,広島県,,
佐伯高校,39,県立,共学,普通,廿日市市,hiroshima,広島県,34213,90.30164
松永高校,39,県立,共学,総合,福山市,hiroshima,広島県,34207,100.0185
沼南高校,39,県立,共学,家政,福山市,hiroshima,広島県,34207,100.0185
大柿高校,39,県立,共学,普通,江田島市,hiroshima,広島県,34215,94.83956
湯来南高校,39,県立,共学,普通,広島市佐伯区,hiroshima,広島県,34108,83.87333
油木高校,39,県立,共学,産業ビジネス,神石郡神石高原町,hiroshima,広島県,,
沼南高校,38,県立,共学,園芸デザイン,福山市,hiroshima,広島県,34207,100.0185
芦品まなび学園高校,37,県立,共学,普通,福山市,hiroshima,広島県,34207,100.0185
呉昭和高校,47,県立,共学,普通,呉市,hiroshima,広島県,34202,98.81559
安芸高校,42,県立,共学,総合,広島市東区,hiroshima,広島県,34102,88.37834
西高校,30,県立,共学,普通,広島市中区,hiroshima,広島県,34101,172.10261
徳山高校,71,県立,共学,理数,周南市,yamaguchi,山口県,35215,103.19521
山口高校,70,県立,共学,理数,山口市,yamaguchi,山口県,35203,101.5439
宇部高校,68,県立,共学,探究/人文社会科学|探究/自然科学,宇部市,yamaguchi,山口県,35202,100.20008
下関西高校,68,県立,共学,探究/人文社会科学|探究/自然科学,下関市,yamaguchi,山口県,35201,98.68388
下関西高校,68,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
山口高校,68,県立,共学,普通,山口市,yamaguchi,山口県,35203,101.5439
宇部高校,67,県立,共学,普通,宇部市,yamaguchi,山口県,35202,100.20008
岩国高校,67,県立,共学,理数,岩国市,yamaguchi,山口県,35208,99.24026
徳山高校,65,県立,共学,普通,周南市,yamaguchi,山口県,35215,103.19521
防府高校,62,県立,共学,普通,防府市,yamaguchi,山口県,35206,98.46647
岩国高校,61,県立,共学,普通,岩国市,yamaguchi,山口県,35208,99.24026
下関南高校,59,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
大津緑洋高校大津ＣＰ,59,県立,共学,普通,長門市,yamaguchi,山口県,35211,98.06428
下松高校,58,県立,共学,普通,下松市,yamaguchi,山口県,35207,100.97291
山口中央高校,58,県立,共学,普通,山口市,yamaguchi,山口県,35203,101.5439
萩高校,58,県立,共学,探究,萩市,yamaguchi,山口県,35204,98.47861
豊浦高校,58,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
小野田高校,57,県立,共学,普通,山陽小野田市,yamaguchi,山口県,35216,96.8215
柳井高校,57,県立,共学,普通,柳井市,yamaguchi,山口県,35212,103.24177
萩高校,56,県立,共学,普通,萩市,yamaguchi,山口県,35204,98.47861
西京高校,55,県立,共学,普通,山口市,yamaguchi,山口県,35203,101.5439
華陵高校,54,県立,共学,英語,下松市,yamaguchi,山口県,35207,100.97291
光高校,54,県立,共学,普通,光市,yamaguchi,山口県,35210,95.252
新南陽高校,53,県立,共学,普通,周南市,yamaguchi,山口県,35215,103.19521
徳山商工高校,53,県立,共学,情報ビジネス,周南市,yamaguchi,山口県,35215,103.19521
徳山商工高校,53,県立,共学,総合ビジネス,周南市,yamaguchi,山口県,35215,103.19521
防府高校,53,県立,共学,衛生看護,防府市,yamaguchi,山口県,35206,98.46647
華陵高校,52,県立,共学,普通,下松市,yamaguchi,山口県,35207,100.97291
長府高校,51,県立,共学,総合,下関市,yamaguchi,山口県,35201,98.68388
防府商工高校,51,県立,共学,機械,防府市,yamaguchi,山口県,35206,98.46647
防府商工高校,51,県立,共学,商業,防府市,yamaguchi,山口県,35206,98.46647
防府商工高校,51,県立,共学,情報処理,防府市,yamaguchi,山口県,35206,98.46647
宇部工業高校,50,県立,共学,化学工業,宇部市,yamaguchi,山口県,35202,100.20008
宇部工業高校,50,県立,共学,機械,宇部市,yamaguchi,山口県,35202,100.20008
宇部工業高校,50,県立,共学,電気,宇部市,yamaguchi,山口県,35202,100.20008
宇部工業高校,50,県立,共学,電子機械,宇部市,yamaguchi,山口県,35202,100.20008
岩国工業高校,50,県立,共学,システム化学,岩国市,yamaguchi,山口県,35208,99.24026
岩国工業高校,50,県立,共学,機械,岩国市,yamaguchi,山口県,35208,99.24026
岩国工業高校,50,県立,共学,電気,岩国市,yamaguchi,山口県,35208,99.24026
岩国工業高校,50,県立,共学,都市工学,岩国市,yamaguchi,山口県,35208,99.24026
西京高校,50,県立,共学,情報処理,山口市,yamaguchi,山口県,35203,101.5439
西京高校,50,県立,共学,総合ビジネス,山口市,yamaguchi,山口県,35203,101.5439
萩商工高校,50,県立,共学,情報デザイン,萩市,yamaguchi,山口県,35204,98.47861
萩商工高校,50,県立,共学,総合ビジネス,萩市,yamaguchi,山口県,35204,98.47861
宇部商業高校,49,県立,共学,商業,宇部市,yamaguchi,山口県,35202,100.20008
宇部商業高校,49,県立,共学,総合情報,宇部市,yamaguchi,山口県,35202,100.20008
宇部中央高校,49,県立,共学,普通,宇部市,yamaguchi,山口県,35202,100.20008
徳山商工高校,49,県立,共学,環境システム,周南市,yamaguchi,山口県,35215,103.19521
徳山商工高校,49,県立,共学,機械,周南市,yamaguchi,山口県,35215,103.19521
徳山商工高校,49,県立,共学,電子情報技術,周南市,yamaguchi,山口県,35215,103.19521
下関工科高校,48,県立,共学,応用化学工学,下関市,yamaguchi,山口県,35201,98.68388
下関工科高校,48,県立,共学,機械工学,下関市,yamaguchi,山口県,35201,98.68388
下関工科高校,48,県立,共学,建設工学,下関市,yamaguchi,山口県,35201,98.68388
下関工科高校,48,県立,共学,電気工学,下関市,yamaguchi,山口県,35201,98.68388
岩国商業高校,48,県立,共学,国際情報,岩国市,yamaguchi,山口県,35208,99.24026
岩国商業高校,48,県立,共学,総合ビジネス,岩国市,yamaguchi,山口県,35208,99.24026
岩国総合高校,48,県立,共学,総合,岩国市,yamaguchi,山口県,35208,99.24026
熊毛南高校,48,県立,共学,普通,熊毛郡平生町,yamaguchi,山口県,,
光高校,48,県立,共学,総合,光市,yamaguchi,山口県,35210,95.252
厚狭高校,48,県立,共学,普通,山陽小野田市,yamaguchi,山口県,35216,96.8215
防府西高校,48,県立,共学,総合,防府市,yamaguchi,山口県,35206,98.46647
下松工業高校,47,県立,共学,システム機械,下松市,yamaguchi,山口県,35207,100.97291
下松工業高校,47,県立,共学,化学工業,下松市,yamaguchi,山口県,35207,100.97291
下松工業高校,47,県立,共学,情報電子,下松市,yamaguchi,山口県,35207,100.97291
下松工業高校,47,県立,共学,電子機械,下松市,yamaguchi,山口県,35207,100.97291
下関北高校,46,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
南陽工業高校,46,県立,共学,応用化学,周南市,yamaguchi,山口県,35215,103.19521
南陽工業高校,46,県立,共学,機械システム,周南市,yamaguchi,山口県,35215,103.19521
南陽工業高校,46,県立,共学,電気,周南市,yamaguchi,山口県,35215,103.19521
萩商工高校,46,県立,共学,機械,萩市,yamaguchi,山口県,35204,98.47861
萩商工高校,46,県立,共学,建築,萩市,yamaguchi,山口県,35204,98.47861
萩商工高校,46,県立,共学,電気,萩市,yamaguchi,山口県,35204,98.47861
萩商工高校,46,県立,共学,土木,萩市,yamaguchi,山口県,35204,98.47861
厚狭高校,45,県立,共学,総合家庭,山陽小野田市,yamaguchi,山口県,35216,96.8215
小野田工業高校,45,県立,共学,化学工業,山陽小野田市,yamaguchi,山口県,35216,96.8215
小野田工業高校,45,県立,共学,機械,山陽小野田市,yamaguchi,山口県,35216,96.8215
小野田工業高校,45,県立,共学,電子情報,山陽小野田市,yamaguchi,山口県,35216,96.8215
柳井商工高校,45,県立,共学,ビジネス情報,柳井市,yamaguchi,山口県,35212,103.24177
西京高校,44,県立,共学,体育,山口市,yamaguchi,山口県,35203,101.5439
宇部西高校,43,県立,共学,総合,宇部市,yamaguchi,山口県,35202,100.20008
熊毛北高校,43,県立,共学,ライフデザイン,熊毛郡平生町,yamaguchi,山口県,,
高森高校,43,県立,共学,普通,岩国市,yamaguchi,山口県,35208,99.24026
山口農業高校,43,県立,共学,環境科学,山口市,yamaguchi,山口県,35203,101.5439
山口農業高校,43,県立,共学,食品工学,山口市,yamaguchi,山口県,35203,101.5439
山口農業高校,43,県立,共学,生活科学,山口市,yamaguchi,山口県,35203,101.5439
山口農業高校,43,県立,共学,生物生産,山口市,yamaguchi,山口県,35203,101.5439
周防大島高校,43,県立,共学,普通,大島郡周防大島町,yamaguchi,山口県,,
田布施農工高校,43,県立,共学,機械制御,熊毛郡田布施町,yamaguchi,山口県,,
田布施農工高校,43,県立,共学,生物生産,熊毛郡田布施町,yamaguchi,山口県,,
田部高校,43,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
柳井商工高校,43,県立,共学,機械,柳井市,yamaguchi,山口県,35212,103.24177
柳井商工高校,43,県立,共学,建築・電子,柳井市,yamaguchi,山口県,35212,103.24177
熊毛北高校,42,県立,共学,普通,熊毛郡平生町,yamaguchi,山口県,,
周防大島高校,42,県立,共学,地域創生,大島郡周防大島町,yamaguchi,山口県,,
田布施農工高校,42,県立,共学,食品科学,熊毛郡田布施町,yamaguchi,山口県,,
田布施農工高校,42,県立,共学,都市緑地,熊毛郡田布施町,yamaguchi,山口県,,
美祢青嶺高校,42,県立,共学,機械,美祢市,yamaguchi,山口県,35213,101.57881
美祢青嶺高校,42,県立,共学,電気,美祢市,yamaguchi,山口県,35213,101.57881
美祢青嶺高校,42,県立,共学,普通,美祢市,yamaguchi,山口県,35213,101.57881
大津緑洋高校日置ＣＰ,41,県立,共学,生活科学,長門市,yamaguchi,山口県,35211,98.06428
大津緑洋高校日置ＣＰ,41,県立,共学,生物生産,長門市,yamaguchi,山口県,35211,98.06428
田部高校,41,県立,共学,総合生活,下関市,yamaguchi,山口県,35201,98.68388
大津緑洋高校水産ＣＰ,40,県立,共学,海洋科学,長門市,yamaguchi,山口県,35211,98.06428
大津緑洋高校水産ＣＰ,40,県立,共学,海洋技術,長門市,yamaguchi,山口県,35211,98.06428
萩高校奈古分校,40,県立,共学,総合,阿武郡阿武町,yamaguchi,山口県,,
山口農業高校西市分校,38,県立,共学,総合,下関市,yamaguchi,山口県,35201,98.68388
岩国高校坂上分校,37,県立,共学,普通,岩国市,yamaguchi,山口県,35208,99.24026
下関工業高校,48,県立,共学,機械,下関市,yamaguchi,山口県,35201,98.68388
下関工業高校,48,県立,共学,電気,下関市,yamaguchi,山口県,35201,98.68388
下関工業高校,48,県立,共学,電子,下関市,yamaguchi,山口県,35201,98.68388
光丘高校,48,県立,共学,総合,光市,yamaguchi,山口県,35210,95.252
豊北高校,47,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
下関中央工業高校,46,県立,共学,工業,下関市,yamaguchi,山口県,35201,98.68388
響高校,42,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
岩国高校広瀬分校,38,県立,共学,普通,岩国市,yamaguchi,山口県,35208,99.24026
徳山高校鹿野分校,38,県立,共学,普通,周南市,yamaguchi,山口県,35215,103.19521
山口高校徳佐分校,37,県立,共学,普通,山口市,yamaguchi,山口県,35203,101.5439
徳山高校徳山北分校,37,県立,共学,普通,周南市,yamaguchi,山口県,35215,103.19521
防府高校佐波分校,37,県立,共学,普通,山口市,yamaguchi,山口県,35203,101.5439
下関中等教育学校,50,県立,共学,普通,下関市,yamaguchi,山口県,35201,98.68388
徳島北高校,68,県立,共学,国際英語,徳島市,tokushima,徳島県,36201,108.43421
城東高校,64,県立,共学,普通,徳島市,tokushima,徳島県,36201,108.43421
城南高校,64,県立,共学,応用数理,徳島市,tokushima,徳島県,36201,108.43421
富岡東高校,63,県立,共学,普通,阿南市,tokushima,徳島県,36204,101.10656
池田高校,62,県立,共学,探究,三好市,tokushima,徳島県,36208,103.13012
富岡西高校,61,県立,共学,理数,阿南市,tokushima,徳島県,36204,101.10656
脇町高校,61,県立,共学,普通,美馬市,tokushima,徳島県,36207,97.57385
城南高校,59,県立,共学,普通,徳島市,tokushima,徳島県,36201,108.43421
徳島北高校,57,県立,共学,普通,徳島市,tokushima,徳島県,36201,108.43421
阿波高校,55,県立,共学,普通,阿波市,tokushima,徳島県,36206,90.15376
城北高校,55,県立,共学,理数科学,徳島市,tokushima,徳島県,36201,108.43421
富岡東高校羽ノ浦校,53,県立,共学,看護,阿南市,tokushima,徳島県,36204,101.10656
海部高校,52,県立,共学,数理科学,海部郡海陽町,tokushima,徳島県,,
富岡西高校,52,県立,共学,普通,阿南市,tokushima,徳島県,36204,101.10656
城北高校,51,県立,共学,普通,徳島市,tokushima,徳島県,36201,108.43421
池田高校,51,県立,共学,普通,三好市,tokushima,徳島県,36208,103.13012
徳島科学技術高校,51,県立,共学,機械技術,徳島市,tokushima,徳島県,36201,108.43421
徳島科学技術高校,51,県立,共学,建設技術,徳島市,tokushima,徳島県,36201,108.43421
徳島科学技術高校,51,県立,共学,総合科学,徳島市,tokushima,徳島県,36201,108.43421
徳島科学技術高校,51,県立,共学,電気技術,徳島市,tokushima,徳島県,36201,108.43421
鳴門高校,49,県立,共学,普通,鳴門市,tokushima,徳島県,36202,96.76148
徳島商業高校,48,県立,共学,ビジネス探究,徳島市,tokushima,徳島県,36201,108.43421
つるぎ高校,47,県立,共学,工業/機械,美馬郡つるぎ町,tokushima,徳島県,,
つるぎ高校,47,県立,共学,工業/建設,美馬郡つるぎ町,tokushima,徳島県,,
つるぎ高校,47,県立,共学,工業/電気,美馬郡つるぎ町,tokushima,徳島県,,
川島高校,47,県立,共学,普通,吉野川市,tokushima,徳島県,36205,91.8198
徳島商業高校,46,県立,共学,ビジネス創造,徳島市,tokushima,徳島県,36201,108.43421
富岡東高校,45,県立,共学,商業,阿南市,tokushima,徳島県,36204,101.10656
名西高校,45,県立,共学,普通,名西郡石井町,tokushima,徳島県,,
海部高校,43,県立,共学,普通,海部郡海陽町,tokushima,徳島県,,
小松島高校,43,県立,共学,普通,小松島市,tokushima,徳島県,36203,92.90414
池田高校辻校,43,県立,共学,総合,三好市,tokushima,徳島県,36208,103.13012
阿波西高校,42,県立,共学,普通,阿波市,tokushima,徳島県,36206,90.15376
海部高校,42,県立,共学,情報ビジネス,海部郡海陽町,tokushima,徳島県,,
徳島科学技術高校,42,県立,共学,海洋科学,徳島市,tokushima,徳島県,36201,108.43421
徳島科学技術高校,42,県立,共学,海洋技術,徳島市,tokushima,徳島県,36201,108.43421
つるぎ高校,41,県立,共学,商業/商業,美馬郡つるぎ町,tokushima,徳島県,,
つるぎ高校,41,県立,共学,商業/地域ビジネス,美馬郡つるぎ町,tokushima,徳島県,,
板野高校,41,県立,共学,普通,板野郡板野町,tokushima,徳島県,,
鳴門渦潮高校,41,県立,共学,スポーツ科学,鳴門市,tokushima,徳島県,36202,96.76148
鳴門渦潮高校,41,県立,共学,総合,鳴門市,tokushima,徳島県,36202,96.76148
阿南光高校,40,県立,共学,機械ロボットシステム,阿南市,tokushima,徳島県,36204,101.10656
阿南光高校,40,県立,共学,産業創造,阿南市,tokushima,徳島県,36204,101.10656
阿南光高校,40,県立,共学,電気情報システム,阿南市,tokushima,徳島県,36204,101.10656
阿南光高校,40,県立,共学,都市環境システム,阿南市,tokushima,徳島県,36204,101.10656
吉野川高校,40,県立,共学,商業/会計ビジネス,吉野川市,tokushima,徳島県,36205,91.8198
吉野川高校,40,県立,共学,商業/情報ビジネス,吉野川市,tokushima,徳島県,36205,91.8198
吉野川高校,40,県立,共学,商業/食ビジネス,吉野川市,tokushima,徳島県,36205,91.8198
穴吹高校,40,県立,共学,普通,美馬市,tokushima,徳島県,36207,97.57385
小松島西高校,40,県立,共学,家庭/食物,小松島市,tokushima,徳島県,36203,92.90414
小松島西高校,40,県立,共学,家庭/生活文化,小松島市,tokushima,徳島県,36203,92.90414
小松島西高校,40,県立,共学,商業,小松島市,tokushima,徳島県,36203,92.90414
小松島西高校,40,県立,共学,福祉,小松島市,tokushima,徳島県,36203,92.90414
城西高校,40,県立,共学,総合,徳島市,tokushima,徳島県,36201,108.43421
名西高校,40,県立,共学,芸術/音楽,名西郡石井町,tokushima,徳島県,,
名西高校,40,県立,共学,芸術/書道,名西郡石井町,tokushima,徳島県,,
名西高校,40,県立,共学,芸術/美術,名西郡石井町,tokushima,徳島県,,
城西高校,39,県立,共学,アグリビジネス,徳島市,tokushima,徳島県,36201,108.43421
城西高校,39,県立,共学,植物応用,徳島市,tokushima,徳島県,36201,108.43421
城西高校,39,県立,共学,食品科学,徳島市,tokushima,徳島県,36201,108.43421
城西高校,39,県立,共学,生産技術,徳島市,tokushima,徳島県,36201,108.43421
那賀高校,39,県立,共学,森林クリエイト,那賀郡那賀町,tokushima,徳島県,,
那賀高校,39,県立,共学,普通,那賀郡那賀町,tokushima,徳島県,,
小松島西高校勝浦校,37,県立,共学,応用生産,勝浦郡勝浦町,tokushima,徳島県,,
城西高校神山校,37,県立,共学,地域創生類,名西郡神山町,tokushima,徳島県,,
池田高校三好校,37,県立,共学,環境資源,三好市,tokushima,徳島県,36208,103.13012
吉野川高校,36,県立,共学,農業/生物活用,吉野川市,tokushima,徳島県,36205,91.8198
吉野川高校,36,県立,共学,農業/農業科学,吉野川市,tokushima,徳島県,36205,91.8198
小松島西高校勝浦校,36,県立,共学,園芸福祉,勝浦郡勝浦町,tokushima,徳島県,,
池田高校三好校,36,県立,共学,食農科学,三好市,tokushima,徳島県,36208,103.13012
新野高校,41,県立,共学,総合,阿南市,tokushima,徳島県,36204,101.10656
阿南工業高校,40,県立,共学,機械,阿南市,tokushima,徳島県,36204,101.10656
阿南工業高校,40,県立,共学,建設,阿南市,tokushima,徳島県,36204,101.10656
阿南工業高校,40,県立,共学,電気,阿南市,tokushima,徳島県,36204,101.10656
城ノ内高校,61,県立,共学,普通,徳島市,tokushima,徳島県,36201,108.43421
高松高校,71,県立,共学,普通,高松市,kagawa,香川県,37201,103.60144
丸亀高校,69,県立,共学,普通,丸亀市,kagawa,香川県,37202,95.41678
三木高校,64,県立,共学,文理,木田郡三木町,kagawa,香川県,,
観音寺第一高校,63,県立,共学,普通,観音寺市,kagawa,香川県,37205,100.36526
観音寺第一高校,63,県立,共学,理数,観音寺市,kagawa,香川県,37205,100.36526
高松桜井高校,61,県立,共学,普通,高松市,kagawa,香川県,37201,103.60144
高松商業高校,61,県立,共学,英語実務,高松市,kagawa,香川県,37201,103.60144
坂出高校,61,県立,共学,普通,坂出市,kagawa,香川県,37203,113.07276
高松西高校,60,県立,共学,普通,高松市,kagawa,香川県,37201,103.60144
高松商業高校,59,県立,共学,情報数理,高松市,kagawa,香川県,37201,103.60144
三木高校,58,県立,共学,総合,木田郡三木町,kagawa,香川県,,
高松商業高校,55,県立,共学,商業,高松市,kagawa,香川県,37201,103.60144
高松工芸高校,54,県立,共学,美術,高松市,kagawa,香川県,37201,103.60144
